session_id,datetime
1,2025-12-11 12:22:59.925371
1,2025-12-11 12:23:00.655980
1,2025-12-11 12:23:01.336165
1,2025-12-11 12:23:01.997434
1,2025-12-11 12:23:02.705935
1,2025-12-11 12:23:03.407092
1,2025-12-11 12:23:04.132415
1,2025-12-11 12:23:04.875933
1,2025-12-11 12:23:05.589572
1,2025-12-11 12:23:06.282328
1,2025-12-11 12:23:06.983987
1,2025-12-11 12:23:07.681438
1,2025-12-11 12:23:08.359481
1,2025-12-11 12:23:09.099994
1,2025-12-11 12:23:09.836303
1,2025-12-11 12:23:10.523481
1,2025-12-11 12:23:11.200224
1,2025-12-11 12:23:11.893398
1,2025-12-11 12:23:12.619805
1,2025-12-11 12:23:13.321287
1,2025-12-11 12:23:13.987325
1,2025-12-11 12:23:14.710030
1,2025-12-11 12:23:15.428363
1,2025-12-11 12:23:16.165202
1,2025-12-11 12:23:16.868913
1,2025-12-11 12:23:17.568124
1,2025-12-11 12:23:18.258337
1,2025-12-11 12:23:18.939363
1,2025-12-11 12:23:19.608339
1,2025-12-11 12:23:20.363912
1,2025-12-11 12:23:21.119604
1,2025-12-11 12:23:21.894266
1,2025-12-11 12:23:22.602225
1,2025-12-11 12:23:23.320443
1,2025-12-11 12:23:24.008889
1,2025-12-11 12:23:24.695587
1,2025-12-11 12:23:25.449719
1,2025-12-11 12:23:26.110809
1,2025-12-11 12:23:26.831630
1,2025-12-11 12:23:27.537307
1,2025-12-11 12:23:28.241409
1,2025-12-11 12:23:28.982763
1,2025-12-11 12:23:29.694262
1,2025-12-11 12:23:30.423335
1,2025-12-11 12:23:31.102705
1,2025-12-11 12:23:31.784920
1,2025-12-11 12:23:32.528894
1,2025-12-11 12:23:33.201104
1,2025-12-11 12:23:33.945808
1,2025-12-11 12:23:34.629580
1,2025-12-11 12:23:35.360345
1,2025-12-11 12:23:36.088028
1,2025-12-11 12:23:36.802590
1,2025-12-11 12:23:37.497604
1,2025-12-11 12:23:38.222350
1,2025-12-11 12:23:38.928812
1,2025-12-11 12:23:39.596619
1,2025-12-11 12:23:40.294594
1,2025-12-11 12:23:40.999824
1,2025-12-11 12:23:41.677791
1,2025-12-11 12:23:42.376090
1,2025-12-11 12:23:43.069397
1,2025-12-11 12:23:43.794542
1,2025-12-11 12:23:44.485735
1,2025-12-11 12:23:45.219195
1,2025-12-11 12:23:45.944055
1,2025-12-11 12:23:46.635854
1,2025-12-11 12:23:47.335415
1,2025-12-11 12:23:48.070909
1,2025-12-11 12:23:48.757358
1,2025-12-11 12:23:49.494973
1,2025-12-11 12:23:50.211978
1,2025-12-11 12:23:50.896569
1,2025-12-11 12:23:51.596110
1,2025-12-11 12:23:52.322735
1,2025-12-11 12:23:53.038000
1,2025-12-11 12:23:53.735206
1,2025-12-11 12:23:54.416582
1,2025-12-11 12:23:55.187277
1,2025-12-11 12:23:55.846892
1,2025-12-11 12:23:56.551685
1,2025-12-11 12:23:57.276830
1,2025-12-11 12:23:57.957526
1,2025-12-11 12:23:58.666324
1,2025-12-11 12:23:59.379035
1,2025-12-11 12:24:00.117177
1,2025-12-11 12:24:00.798368
1,2025-12-11 12:24:01.499468
1,2025-12-11 12:24:02.223754
1,2025-12-11 12:24:02.958708
1,2025-12-11 12:24:03.648689
1,2025-12-11 12:24:04.393807
1,2025-12-11 12:24:05.094766
1,2025-12-11 12:24:05.760013
1,2025-12-11 12:24:06.451963
1,2025-12-11 12:24:07.168893
1,2025-12-11 12:24:07.912494
1,2025-12-11 12:24:08.581471
1,2025-12-11 12:24:09.283563
1,2025-12-11 12:24:10.018075
1,2025-12-11 12:24:10.708337
1,2025-12-11 12:24:11.445940
1,2025-12-11 12:24:12.185550
1,2025-12-11 12:24:12.897045
1,2025-12-11 12:24:13.581834
1,2025-12-11 12:24:14.257158
1,2025-12-11 12:24:14.977181
1,2025-12-11 12:24:15.700350
1,2025-12-11 12:24:16.414163
1,2025-12-11 12:24:17.162690
1,2025-12-11 12:24:17.878598
1,2025-12-11 12:24:18.558563
1,2025-12-11 12:24:19.564191
1,2025-12-11 12:24:20.567495
1,2025-12-11 12:24:21.439076
1,2025-12-11 12:24:22.369411
1,2025-12-11 12:24:23.343467
1,2025-12-11 12:24:24.272582
1,2025-12-11 12:24:25.180156
1,2025-12-11 12:24:26.177736
1,2025-12-11 12:24:27.111882
1,2025-12-11 12:24:28.028630
1,2025-12-11 12:24:28.890936
1,2025-12-11 12:24:29.815999
1,2025-12-11 12:24:30.711177
1,2025-12-11 12:24:31.692701
1,2025-12-11 12:24:32.581272
1,2025-12-11 12:24:33.507565
1,2025-12-11 12:24:34.358353
1,2025-12-11 12:24:35.261704
1,2025-12-11 12:24:36.258747
1,2025-12-11 12:24:37.182075
1,2025-12-11 12:24:38.045508
1,2025-12-11 12:24:38.939991
1,2025-12-11 12:24:39.854905
1,2025-12-11 12:24:40.763351
1,2025-12-11 12:24:41.693424
1,2025-12-11 12:24:42.584584
1,2025-12-11 12:24:43.545720
1,2025-12-11 12:24:44.359784
1,2025-12-11 12:24:45.278132
1,2025-12-11 12:24:46.190439
1,2025-12-11 12:24:47.114257
1,2025-12-11 12:24:48.100544
1,2025-12-11 12:24:49.125158
1,2025-12-11 12:24:50.105296
1,2025-12-11 12:24:51.054797
1,2025-12-11 12:24:52.039662
1,2025-12-11 12:24:52.921929
1,2025-12-11 12:24:53.781714
1,2025-12-11 12:24:54.695928
1,2025-12-11 12:24:55.648057
1,2025-12-11 12:24:56.560055
1,2025-12-11 12:24:57.445534
1,2025-12-11 12:24:58.423919
1,2025-12-11 12:24:59.430860
1,2025-12-11 12:25:00.332498
1,2025-12-11 12:25:01.276278
1,2025-12-11 12:25:02.115122
1,2025-12-11 12:25:02.998611
1,2025-12-11 12:25:03.905913
1,2025-12-11 12:25:04.809230
1,2025-12-11 12:25:05.703198
1,2025-12-11 12:25:06.574988
1,2025-12-11 12:25:07.500374
1,2025-12-11 12:25:08.519970
1,2025-12-11 12:25:09.384359
1,2025-12-11 12:25:10.321724
1,2025-12-11 12:25:11.203818
1,2025-12-11 12:25:12.090421
1,2025-12-11 12:25:13.045067
1,2025-12-11 12:25:13.982748
1,2025-12-11 12:25:14.908931
1,2025-12-11 12:25:15.831537
1,2025-12-11 12:25:16.780292
1,2025-12-11 12:25:17.675540
1,2025-12-11 12:25:18.565706
1,2025-12-11 12:25:19.447803
1,2025-12-11 12:25:20.377803
1,2025-12-11 12:25:21.323986
1,2025-12-11 12:25:22.324393
1,2025-12-11 12:25:23.230986
1,2025-12-11 12:25:24.111992
1,2025-12-11 12:25:25.026215
1,2025-12-11 12:25:26.051772
1,2025-12-11 12:25:27.038158
1,2025-12-11 12:25:27.943439
1,2025-12-11 12:25:28.891279
1,2025-12-11 12:25:29.832185
1,2025-12-11 12:25:30.798089
1,2025-12-11 12:25:31.823073
1,2025-12-11 12:25:32.685769
1,2025-12-11 12:25:33.643895
1,2025-12-11 12:25:34.595087
1,2025-12-11 12:25:35.603875
1,2025-12-11 12:25:36.505805
1,2025-12-11 12:25:37.461180
1,2025-12-11 12:25:38.358283
1,2025-12-11 12:25:39.299358
1,2025-12-11 12:25:40.173112
1,2025-12-11 12:25:41.075295
1,2025-12-11 12:25:42.043194
1,2025-12-11 12:25:42.925302
1,2025-12-11 12:25:43.876140
1,2025-12-11 12:25:44.770943
1,2025-12-11 12:25:45.706955
1,2025-12-11 12:25:46.632786
1,2025-12-11 12:25:47.452873
1,2025-12-11 12:25:48.355621
1,2025-12-11 12:25:49.393065
1,2025-12-11 12:25:50.327427
1,2025-12-11 12:25:51.171185
1,2025-12-11 12:25:52.081436
1,2025-12-11 12:25:53.021811
1,2025-12-11 12:25:53.888534
1,2025-12-11 12:25:54.781461
1,2025-12-11 12:25:55.756953
1,2025-12-11 12:25:56.688796
1,2025-12-11 12:25:57.675140
1,2025-12-11 12:25:58.589718
1,2025-12-11 12:25:59.543850
1,2025-12-11 12:26:00.437056
1,2025-12-11 12:26:01.325542
1,2025-12-11 12:26:02.255320
1,2025-12-11 12:26:03.154695
1,2025-12-11 12:26:04.129250
1,2025-12-11 12:26:05.097269
1,2025-12-11 12:26:06.040406
1,2025-12-11 12:26:06.915471
1,2025-12-11 12:26:07.832962
1,2025-12-11 12:26:08.736554
1,2025-12-11 12:26:09.639368
1,2025-12-11 12:26:10.500291
1,2025-12-11 12:26:11.501559
1,2025-12-11 12:26:12.430477
1,2025-12-11 12:26:13.379772
1,2025-12-11 12:26:14.358656
1,2025-12-11 12:26:15.205787
1,2025-12-11 12:26:16.062034
1,2025-12-11 12:26:16.973892
1,2025-12-11 12:26:17.943096
1,2025-12-11 12:26:18.865286
1,2025-12-11 12:26:19.783405
1,2025-12-11 12:26:20.622081
1,2025-12-11 12:26:21.522314
1,2025-12-11 12:26:22.419759
1,2025-12-11 12:26:23.284159
1,2025-12-11 12:26:24.286112
1,2025-12-11 12:26:25.211044
1,2025-12-11 12:26:26.120390
1,2025-12-11 12:26:27.105827
1,2025-12-11 12:26:27.985976
1,2025-12-11 12:26:28.882783
1,2025-12-11 12:26:29.749483
1,2025-12-11 12:26:30.735443
1,2025-12-11 12:26:31.682992
1,2025-12-11 12:26:32.649411
1,2025-12-11 12:26:33.555250
1,2025-12-11 12:26:34.452550
1,2025-12-11 12:26:35.396040
1,2025-12-11 12:26:36.401899
1,2025-12-11 12:26:37.376242
1,2025-12-11 12:26:38.303972
1,2025-12-11 12:26:39.169370
1,2025-12-11 12:26:40.106030
1,2025-12-11 12:26:41.047249
1,2025-12-11 12:26:42.007869
1,2025-12-11 12:26:42.933457
1,2025-12-11 12:26:43.908953
1,2025-12-11 12:26:44.827934
1,2025-12-11 12:26:45.655759
1,2025-12-11 12:26:46.542229
1,2025-12-11 12:26:47.547058
1,2025-12-11 12:26:48.437009
1,2025-12-11 12:26:49.465976
1,2025-12-11 12:26:50.404532
1,2025-12-11 12:26:51.298987
1,2025-12-11 12:26:52.194092
1,2025-12-11 12:26:53.165166
1,2025-12-11 12:26:54.128854
1,2025-12-11 12:26:55.075133
1,2025-12-11 12:26:55.978058
1,2025-12-11 12:26:56.931862
1,2025-12-11 12:26:57.813296
1,2025-12-11 12:26:58.692281
1,2025-12-11 12:26:59.584653
1,2025-12-11 12:27:00.452036
1,2025-12-11 12:27:01.375515
1,2025-12-11 12:27:02.217577
1,2025-12-11 12:27:03.203382
1,2025-12-11 12:27:04.135338
1,2025-12-11 12:27:05.048498
1,2025-12-11 12:27:06.021156
1,2025-12-11 12:27:06.986248
1,2025-12-11 12:27:08.018086
1,2025-12-11 12:27:08.923897
1,2025-12-11 12:27:09.814455
1,2025-12-11 12:27:10.742179
1,2025-12-11 12:27:11.718582
1,2025-12-11 12:27:12.671879
1,2025-12-11 12:27:13.650244
1,2025-12-11 12:27:14.629521
1,2025-12-11 12:27:15.513690
1,2025-12-11 12:27:16.369811
1,2025-12-11 12:27:17.242604
1,2025-12-11 12:27:18.131134
1,2025-12-11 12:27:19.093254
1,2025-12-11 12:27:20.055436
1,2025-12-11 12:27:20.951975
1,2025-12-11 12:27:21.908708
1,2025-12-11 12:27:22.821273
1,2025-12-11 12:27:23.754976
1,2025-12-11 12:27:24.590768
1,2025-12-11 12:27:25.493712
1,2025-12-11 12:27:26.428237
1,2025-12-11 12:27:27.405525
1,2025-12-11 12:27:28.251424
1,2025-12-11 12:27:29.209582
1,2025-12-11 12:27:30.131677
1,2025-12-11 12:27:31.104884
1,2025-12-11 12:27:32.060064
1,2025-12-11 12:27:32.996450
1,2025-12-11 12:27:33.910729
1,2025-12-11 12:27:34.817041
1,2025-12-11 12:27:35.651664
1,2025-12-11 12:27:36.555210
1,2025-12-11 12:27:37.488428
1,2025-12-11 12:27:38.493132
1,2025-12-11 12:27:39.442619
1,2025-12-11 12:27:40.337260
1,2025-12-11 12:27:41.284323
1,2025-12-11 12:27:42.311935
1,2025-12-11 12:27:43.268002
1,2025-12-11 12:27:44.196314
1,2025-12-11 12:27:45.156005
1,2025-12-11 12:27:46.177719
1,2025-12-11 12:27:47.112773
1,2025-12-11 12:27:48.019333
1,2025-12-11 12:27:48.957217
1,2025-12-11 12:27:49.807754
1,2025-12-11 12:27:50.757554
1,2025-12-11 12:27:51.582208
1,2025-12-11 12:27:52.493431
1,2025-12-11 12:27:53.381062
1,2025-12-11 12:27:54.351860
1,2025-12-11 12:27:55.238714
1,2025-12-11 12:27:56.162074
1,2025-12-11 12:27:57.069761
1,2025-12-11 12:27:58.023044
1,2025-12-11 12:27:58.887227
1,2025-12-11 12:27:59.922928
1,2025-12-11 12:28:00.835789
1,2025-12-11 12:28:01.777701
1,2025-12-11 12:28:02.635599
1,2025-12-11 12:28:03.550724
1,2025-12-11 12:28:04.482420
1,2025-12-11 12:28:05.347010
1,2025-12-11 12:28:06.259595
1,2025-12-11 12:28:07.180723
1,2025-12-11 12:28:08.267818
1,2025-12-11 12:28:09.153126
1,2025-12-11 12:28:10.077500
1,2025-12-11 12:28:10.943961
1,2025-12-11 12:28:11.847834
1,2025-12-11 12:28:12.781985
1,2025-12-11 12:28:13.704976
1,2025-12-11 12:28:14.663206
1,2025-12-11 12:28:15.587557
1,2025-12-11 12:28:16.531370
1,2025-12-11 12:28:17.587676
1,2025-12-11 12:28:18.494227
1,2025-12-11 12:28:19.419027
1,2025-12-11 12:28:20.351595
1,2025-12-11 12:28:21.218257
1,2025-12-11 12:28:22.040602
1,2025-12-11 12:28:23.034549
1,2025-12-11 12:28:23.912521
1,2025-12-11 12:28:24.812473
1,2025-12-11 12:28:25.699722
1,2025-12-11 12:28:26.631682
1,2025-12-11 12:28:27.493615
1,2025-12-11 12:28:28.340366
1,2025-12-11 12:28:29.217084
1,2025-12-11 12:28:30.222676
1,2025-12-11 12:28:31.123542
1,2025-12-11 12:28:32.078056
1,2025-12-11 12:28:32.989514
1,2025-12-11 12:28:33.874007
1,2025-12-11 12:28:34.730209
1,2025-12-11 12:28:35.722210
1,2025-12-11 12:28:36.601374
1,2025-12-11 12:28:37.607346
1,2025-12-11 12:28:38.561264
1,2025-12-11 12:28:39.504607
1,2025-12-11 12:28:40.427177
1,2025-12-11 12:28:41.409665
1,2025-12-11 12:28:42.386613
1,2025-12-11 12:28:43.217511
1,2025-12-11 12:28:44.159747
1,2025-12-11 12:28:45.100801
1,2025-12-11 12:28:46.039596
1,2025-12-11 12:28:46.909143
1,2025-12-11 12:28:47.866027
1,2025-12-11 12:28:48.838022
1,2025-12-11 12:28:49.725479
1,2025-12-11 12:28:50.720363
1,2025-12-11 12:28:51.592801
1,2025-12-11 12:28:52.603436
1,2025-12-11 12:28:53.469679
1,2025-12-11 12:28:54.328299
1,2025-12-11 12:28:55.237710
1,2025-12-11 12:28:56.200092
1,2025-12-11 12:28:57.131210
1,2025-12-11 12:28:58.092817
1,2025-12-11 12:28:58.963563
1,2025-12-11 12:28:59.961280
1,2025-12-11 12:29:00.940135
1,2025-12-11 12:29:01.815225
1,2025-12-11 12:29:02.758336
1,2025-12-11 12:29:03.717362
1,2025-12-11 12:29:04.719579
1,2025-12-11 12:29:05.686273
1,2025-12-11 12:29:06.509558
1,2025-12-11 12:29:07.368812
1,2025-12-11 12:29:08.308146
1,2025-12-11 12:29:09.225114
1,2025-12-11 12:29:10.013567
1,2025-12-11 12:29:10.948275
1,2025-12-11 12:29:11.930833
1,2025-12-11 12:29:12.843567
1,2025-12-11 12:29:13.874000
1,2025-12-11 12:29:14.805934
1,2025-12-11 12:29:15.794219
1,2025-12-11 12:29:16.668604
1,2025-12-11 12:29:17.683891
1,2025-12-11 12:29:18.640493
1,2025-12-11 12:29:19.512865
1,2025-12-11 12:29:20.456190
1,2025-12-11 12:29:21.400410
1,2025-12-11 12:29:22.367844
1,2025-12-11 12:29:23.391430
1,2025-12-11 12:29:24.254133
1,2025-12-11 12:29:25.171439
1,2025-12-11 12:29:26.134206
1,2025-12-11 12:29:27.035833
1,2025-12-11 12:29:27.919059
1,2025-12-11 12:29:28.815554
1,2025-12-11 12:29:29.699837
1,2025-12-11 12:29:30.695915
1,2025-12-11 12:29:31.625803
1,2025-12-11 12:29:32.552419
1,2025-12-11 12:29:33.495673
1,2025-12-11 12:29:34.346284
1,2025-12-11 12:29:35.205702
1,2025-12-11 12:29:36.054668
1,2025-12-11 12:29:36.968866
1,2025-12-11 12:29:37.842900
1,2025-12-11 12:29:38.801008
1,2025-12-11 12:29:39.800608
1,2025-12-11 12:29:40.695770
1,2025-12-11 12:29:41.755296
1,2025-12-11 12:29:42.643594
1,2025-12-11 12:29:43.583776
1,2025-12-11 12:29:44.535268
1,2025-12-11 12:29:45.454754
1,2025-12-11 12:29:46.329804
1,2025-12-11 12:29:47.230768
1,2025-12-11 12:29:48.242866
1,2025-12-11 12:29:49.096649
1,2025-12-11 12:29:50.000854
1,2025-12-11 12:29:50.925814
1,2025-12-11 12:29:51.806041
1,2025-12-11 12:29:52.762927
1,2025-12-11 12:29:53.696436
1,2025-12-11 12:29:54.613286
1,2025-12-11 12:29:55.590396
1,2025-12-11 12:29:56.517035
1,2025-12-11 12:29:57.490692
1,2025-12-11 12:29:58.339551
1,2025-12-11 12:29:59.236652
1,2025-12-11 12:30:00.132974
1,2025-12-11 12:30:01.098344
1,2025-12-11 12:30:01.979475
1,2025-12-11 12:30:02.876531
1,2025-12-11 12:30:03.790203
1,2025-12-11 12:30:04.631585
1,2025-12-11 12:30:05.554332
1,2025-12-11 12:30:06.500841
1,2025-12-11 12:30:07.359068
1,2025-12-11 12:30:08.273848
1,2025-12-11 12:30:09.157996
1,2025-12-11 12:30:10.121654
1,2025-12-11 12:30:11.120902
1,2025-12-11 12:30:12.014019
1,2025-12-11 12:30:12.951456
1,2025-12-11 12:30:13.830157
1,2025-12-11 12:30:14.719437
1,2025-12-11 12:30:15.626977
1,2025-12-11 12:30:16.572299
1,2025-12-11 12:30:17.532647
1,2025-12-11 12:30:18.427735
1,2025-12-11 12:30:19.255655
1,2025-12-11 12:30:20.146955
1,2025-12-11 12:30:21.109247
1,2025-12-11 12:30:21.981611
1,2025-12-11 12:30:22.915597
1,2025-12-11 12:30:23.860366
1,2025-12-11 12:30:24.773408
1,2025-12-11 12:30:25.754638
1,2025-12-11 12:30:26.692509
1,2025-12-11 12:30:27.574878
1,2025-12-11 12:30:28.513040
1,2025-12-11 12:30:29.471038
1,2025-12-11 12:30:30.374533
1,2025-12-11 12:30:31.283586
1,2025-12-11 12:30:32.170622
1,2025-12-11 12:30:33.143208
1,2025-12-11 12:30:34.057470
1,2025-12-11 12:30:34.935965
1,2025-12-11 12:30:35.907453
1,2025-12-11 12:30:36.819265
1,2025-12-11 12:30:37.710103
1,2025-12-11 12:30:38.627921
1,2025-12-11 12:30:39.565531
1,2025-12-11 12:30:40.464790
1,2025-12-11 12:30:41.430532
1,2025-12-11 12:30:42.366650
1,2025-12-11 12:30:43.336714
1,2025-12-11 12:30:44.272485
1,2025-12-11 12:30:45.196494
1,2025-12-11 12:30:46.103425
1,2025-12-11 12:30:47.043221
1,2025-12-11 12:30:47.984743
1,2025-12-11 12:30:48.876374
1,2025-12-11 12:30:49.844386
1,2025-12-11 12:30:50.773238
1,2025-12-11 12:30:51.720973
1,2025-12-11 12:30:52.634652
1,2025-12-11 12:30:53.508385
1,2025-12-11 12:30:54.426551
1,2025-12-11 12:30:55.410817
1,2025-12-11 12:30:56.318002
1,2025-12-11 12:30:57.001184
1,2025-12-11 12:30:57.681113
1,2025-12-11 12:30:58.352420
1,2025-12-11 12:30:59.096630
1,2025-12-11 12:30:59.825980
1,2025-12-11 12:31:00.551493
1,2025-12-11 12:31:01.225379
1,2025-12-11 12:31:01.930105
1,2025-12-11 12:31:02.604121
1,2025-12-11 12:31:03.330069
1,2025-12-11 12:31:03.978095
1,2025-12-11 12:31:04.663061
1,2025-12-11 12:31:05.411100
1,2025-12-11 12:31:06.116631
1,2025-12-11 12:31:06.821754
1,2025-12-11 12:31:07.537987
1,2025-12-11 12:31:08.260731
1,2025-12-11 12:31:08.908650
1,2025-12-11 12:31:09.611275
1,2025-12-11 12:31:10.320396
1,2025-12-11 12:31:10.997168
1,2025-12-11 12:31:11.730499
1,2025-12-11 12:31:12.404923
1,2025-12-11 12:31:13.104733
1,2025-12-11 12:31:13.819283
1,2025-12-11 12:31:14.574112
1,2025-12-11 12:31:15.274934
1,2025-12-11 12:31:15.949424
1,2025-12-11 12:31:16.625841
1,2025-12-11 12:31:17.339706
1,2025-12-11 12:31:18.059609
1,2025-12-11 12:31:18.764758
1,2025-12-11 12:31:19.480650
1,2025-12-11 12:31:20.180257
1,2025-12-11 12:31:20.900218
1,2025-12-11 12:31:21.645117
1,2025-12-11 12:31:22.339934
1,2025-12-11 12:31:23.052393
1,2025-12-11 12:31:23.766840
1,2025-12-11 12:31:24.473842
1,2025-12-11 12:31:25.220870
1,2025-12-11 12:31:25.902799
1,2025-12-11 12:31:26.595503
1,2025-12-11 12:31:27.290032
1,2025-12-11 12:31:28.000386
1,2025-12-11 12:31:28.716558
1,2025-12-11 12:31:29.435909
1,2025-12-11 12:31:30.155583
1,2025-12-11 12:31:30.849723
1,2025-12-11 12:31:31.530118
1,2025-12-11 12:31:32.239422
1,2025-12-11 12:31:32.896649
1,2025-12-11 12:31:33.566966
1,2025-12-11 12:31:34.255491
1,2025-12-11 12:31:34.981414
1,2025-12-11 12:31:35.670342
1,2025-12-11 12:31:36.391165
1,2025-12-11 12:31:37.089096
1,2025-12-11 12:31:37.806521
1,2025-12-11 12:31:38.556131
1,2025-12-11 12:31:39.244018
1,2025-12-11 12:31:39.932298
1,2025-12-11 12:31:40.609304
1,2025-12-11 12:31:41.340658
1,2025-12-11 12:31:42.025101
1,2025-12-11 12:31:42.739421
1,2025-12-11 12:31:43.442683
1,2025-12-11 12:31:44.121959
1,2025-12-11 12:31:44.831735
1,2025-12-11 12:31:45.509973
1,2025-12-11 12:31:46.243395
1,2025-12-11 12:31:46.966607
1,2025-12-11 12:31:47.686982
1,2025-12-11 12:31:48.388428
1,2025-12-11 12:31:49.073201
1,2025-12-11 12:31:49.783357
1,2025-12-11 12:31:50.492266
1,2025-12-11 12:31:51.187364
1,2025-12-11 12:31:51.891980
1,2025-12-11 12:31:52.594310
1,2025-12-11 12:31:53.335516
1,2025-12-11 12:31:54.049349
1,2025-12-11 12:31:54.727303
1,2025-12-11 12:31:55.416045
1,2025-12-11 12:31:56.110383
1,2025-12-11 12:31:56.795750
1,2025-12-11 12:31:57.484053
1,2025-12-11 12:31:58.230571
1,2025-12-11 12:31:58.984650
1,2025-12-11 12:31:59.744132
1,2025-12-11 12:32:00.425509
1,2025-12-11 12:32:01.125545
1,2025-12-11 12:32:01.814608
1,2025-12-11 12:32:02.557568
1,2025-12-11 12:32:03.253517
1,2025-12-11 12:32:03.976947
1,2025-12-11 12:32:04.697629
1,2025-12-11 12:32:05.368618
1,2025-12-11 12:32:06.082159
1,2025-12-11 12:32:06.779737
1,2025-12-11 12:32:07.478716
1,2025-12-11 12:32:08.199948
1,2025-12-11 12:32:08.928135
1,2025-12-11 12:32:09.617357
1,2025-12-11 12:32:10.293263
1,2025-12-11 12:32:10.986566
1,2025-12-11 12:32:11.677455
1,2025-12-11 12:32:12.375093
1,2025-12-11 12:32:13.016658
1,2025-12-11 12:32:13.726334
1,2025-12-11 12:32:14.414395
1,2025-12-11 12:32:15.120212
1,2025-12-11 12:32:15.839403
1,2025-12-11 12:32:16.548393
1,2025-12-11 12:32:17.233513
1,2025-12-11 12:32:17.923354
1,2025-12-11 12:32:18.650083
1,2025-12-11 12:32:19.380789
1,2025-12-11 12:32:20.090764
1,2025-12-11 12:32:20.814095
1,2025-12-11 12:32:21.739021
1,2025-12-11 12:32:22.685419
1,2025-12-11 12:32:23.519280
1,2025-12-11 12:32:24.423255
1,2025-12-11 12:32:25.302400
1,2025-12-11 12:32:26.091510
1,2025-12-11 12:32:26.994398
1,2025-12-11 12:32:27.936160
1,2025-12-11 12:32:28.823419
1,2025-12-11 12:32:29.661151
1,2025-12-11 12:32:30.588698
1,2025-12-11 12:32:31.567801
1,2025-12-11 12:32:32.451960
1,2025-12-11 12:32:33.363439
1,2025-12-11 12:32:34.321345
1,2025-12-11 12:32:35.316815
1,2025-12-11 12:32:36.295798
1,2025-12-11 12:32:37.209910
1,2025-12-11 12:32:38.135174
1,2025-12-11 12:32:38.997090
1,2025-12-11 12:32:39.944650
1,2025-12-11 12:32:40.847298
1,2025-12-11 12:32:41.664854
1,2025-12-11 12:32:42.608422
1,2025-12-11 12:32:43.489941
1,2025-12-11 12:32:44.462270
1,2025-12-11 12:32:45.394067
1,2025-12-11 12:32:46.351014
1,2025-12-11 12:32:47.349064
1,2025-12-11 12:32:48.335863
1,2025-12-11 12:32:49.244529
1,2025-12-11 12:32:50.147882
1,2025-12-11 12:32:51.076848
1,2025-12-11 12:32:51.979409
1,2025-12-11 12:32:52.955661
1,2025-12-11 12:32:53.870980
1,2025-12-11 12:32:54.780602
1,2025-12-11 12:32:55.643963
1,2025-12-11 12:32:56.556041
1,2025-12-11 12:32:57.375790
1,2025-12-11 12:32:58.284182
1,2025-12-11 12:32:59.160319
1,2025-12-11 12:33:00.107882
1,2025-12-11 12:33:01.086592
1,2025-12-11 12:33:02.046432
1,2025-12-11 12:33:02.938835
1,2025-12-11 12:33:03.934922
1,2025-12-11 12:33:04.779387
1,2025-12-11 12:33:05.666652
1,2025-12-11 12:33:06.634476
1,2025-12-11 12:33:07.521883
1,2025-12-11 12:33:08.489774
1,2025-12-11 12:33:09.400790
1,2025-12-11 12:33:10.394375
1,2025-12-11 12:33:11.300441
1,2025-12-11 12:33:12.280100
1,2025-12-11 12:33:13.142223
1,2025-12-11 12:33:14.056333
1,2025-12-11 12:33:15.004416
1,2025-12-11 12:33:15.944290
1,2025-12-11 12:33:16.752786
1,2025-12-11 12:33:17.555181
1,2025-12-11 12:33:18.387907
1,2025-12-11 12:33:19.273876
1,2025-12-11 12:33:20.135070
1,2025-12-11 12:33:21.034456
1,2025-12-11 12:33:21.940423
1,2025-12-11 12:33:22.842971
1,2025-12-11 12:33:23.774044
1,2025-12-11 12:33:24.728536
1,2025-12-11 12:33:25.574336
1,2025-12-11 12:33:26.549347
1,2025-12-11 12:33:27.514499
1,2025-12-11 12:33:28.376817
1,2025-12-11 12:33:29.294051
1,2025-12-11 12:33:30.225839
1,2025-12-11 12:33:31.198583
1,2025-12-11 12:33:32.118558
1,2025-12-11 12:33:33.036099
1,2025-12-11 12:33:33.960172
1,2025-12-11 12:33:34.824353
1,2025-12-11 12:33:35.809009
1,2025-12-11 12:33:36.804108
1,2025-12-11 12:33:37.748510
1,2025-12-11 12:33:38.641703
1,2025-12-11 12:33:39.565372
1,2025-12-11 12:33:40.416345
1,2025-12-11 12:33:41.316269
1,2025-12-11 12:33:42.269123
1,2025-12-11 12:33:43.243705
1,2025-12-11 12:33:44.178860
1,2025-12-11 12:33:44.986257
1,2025-12-11 12:33:45.955511
1,2025-12-11 12:33:46.915889
1,2025-12-11 12:33:47.790394
1,2025-12-11 12:33:48.639320
1,2025-12-11 12:33:49.755481
1,2025-12-11 12:33:50.649693
1,2025-12-11 12:33:51.627035
1,2025-12-11 12:33:52.644210
1,2025-12-11 12:33:53.557977
1,2025-12-11 12:33:54.547275
1,2025-12-11 12:33:55.562528
1,2025-12-11 12:33:56.530942
1,2025-12-11 12:33:57.445639
1,2025-12-11 12:33:58.284127
1,2025-12-11 12:33:59.131377
1,2025-12-11 12:34:00.046965
1,2025-12-11 12:34:00.984999
1,2025-12-11 12:34:01.877261
1,2025-12-11 12:34:02.816577
1,2025-12-11 12:34:03.835002
1,2025-12-11 12:34:04.704344
1,2025-12-11 12:34:05.617700
1,2025-12-11 12:34:06.522261
